when, temp, solar radiation, humidity, wind speed, wind direction, rainfall
2020-04-05T20:15:00,15.8,0,37,5,130,0
2020-04-05T20:30:00,15.8,0,37,5,130,0
2020-04-05T20:45:00,15.8,0,37,5,130,0
2020-04-05T21:00:00,15.2,0,39,5,140,0
2020-04-05T21:15:00,15.2,0,39,5,140,0
2020-04-05T21:30:00,15.2,0,39,5,140,0
2020-04-05T21:45:00,15.2,0,39,5,140,0
2020-04-05T22:00:00,14.6,0,40,5,150,0
2020-04-05T22:15:00,14.6,0,40,5,150,0
2020-04-05T22:30:00,14.6,0,40,5,150,0
2020-04-05T22:45:00,14.6,0,40,5,150,0
2020-04-05T23:00:00,14.5,0,40,7,150,0
2020-04-05T23:15:00,14.5,0,40,7,150,0
2020-04-05T23:30:00,14.5,0,40,7,150,0
2020-04-05T23:45:00,14.5,0,40,7,150,0
2020-04-06T00:00:00,13.4,0,43,6,160,0
2020-04-06T00:15:00,13.4,0,43,6,160,0
2020-04-06T00:30:00,13.4,0,43,6,160,0
2020-04-06T00:45:00,13.4,0,43,6,160,0
2020-04-06T01:00:00,12.8,0,46,6,160,0
2020-04-06T01:15:00,12.8,0,46,6,160,0
2020-04-06T01:30:00,12.8,0,46,6,160,0
2020-04-06T01:45:00,12.8,0,46,6,160,0
2020-04-06T02:00:00,12.2,0,48,5,160,0
2020-04-06T02:15:00,12.2,0,48,5,160,0
2020-04-06T02:30:00,12.2,0,48,5,160,0
2020-04-06T02:45:00,12.2,0,48,5,160,0
2020-04-06T03:00:00,11.9,0,49,5,170,0
2020-04-06T03:15:00,11.9,0,49,5,170,0
2020-04-06T03:30:00,11.9,0,49,5,170,0
2020-04-06T03:45:00,11.9,0,49,5,170,0
2020-04-06T04:00:00,11.5,0,51,5,160,0
2020-04-06T04:15:00,11.5,0,51,5,160,0
2020-04-06T04:30:00,11.5,0,51,5,160,0
2020-04-06T04:45:00,11.5,0,51,5,160,0
2020-04-06T05:00:00,11.5,14,53,5,170,0
2020-04-06T05:15:00,11.5,14,53,5,170,0
2020-04-06T05:30:00,11.5,14,53,5,170,0
2020-04-06T05:45:00,11.5,14,53,5,170,0
2020-04-06T06:00:00,13.1,63,49,6,170,0
2020-04-06T06:15:00,13.1,63,49,6,170,0
2020-04-06T06:30:00,13.1,63,49,6,170,0
2020-04-06T06:45:00,13.1,63,49,6,170,0
2020-04-06T07:00:00,14.9,122,47,6,190,0
2020-04-06T07:15:00,14.9,122,47,6,190,0
2020-04-06T07:30:00,14.9,122,47,6,190,0
2020-04-06T07:45:00,14.9,122,47,6,190,0
2020-04-06T08:00:00,16.8,176,43,6,190,0
2020-04-06T08:15:00,16.8,176,43,6,190,0
2020-04-06T08:30:00,16.8,176,43,6,190,0
2020-04-06T08:45:00,16.8,176,43,6,190,0
2020-04-06T09:00:00,17.9,219,42,6,190,0
2020-04-06T09:15:00,17.9,219,42,6,190,0
2020-04-06T09:30:00,17.9,219,42,6,190,0
2020-04-06T09:45:00,17.9,219,42,6,190,0
2020-04-06T10:00:00,19.1,249,41,6,170,0
2020-04-06T10:15:00,19.1,249,41,6,170,0
2020-04-06T10:30:00,19.1,249,41,6,170,0
2020-04-06T10:45:00,19.1,249,41,6,170,0
2020-04-06T11:00:00,20.2,259,45,6,230,0
2020-04-06T11:15:00,20.2,259,45,6,230,0
2020-04-06T11:30:00,20.2,259,45,6,230,0
2020-04-06T11:45:00,20.2,259,45,6,230,0
2020-04-06T12:00:00,20.2,243,41,7,240,0
2020-04-06T12:15:00,20.2,243,41,7,240,0
2020-04-06T12:30:00,20.2,243,41,7,240,0
2020-04-06T12:45:00,20.2,243,41,7,240,0
2020-04-06T13:00:00,16.6,185,51,7,270,0
2020-04-06T13:15:00,16.6,185,51,7,270,0
2020-04-06T13:30:00,16.6,185,51,7,270,0
2020-04-06T13:45:00,16.6,185,51,7,270,0
2020-04-06T14:00:00,15.2,115,68,7,260,0
2020-04-06T14:15:00,15.2,115,68,7,260,0
2020-04-06T14:30:00,15.2,115,68,7,260,0
2020-04-06T14:45:00,15.2,115,68,7,260,0
2020-04-06T15:00:00,13.7,33,75,5,260,-0.25
2020-04-06T15:15:00,13.7,33,75,5,260,-0.25
2020-04-06T15:30:00,13.7,33,75,5,260,-0.25
2020-04-06T15:45:00,13.7,33,75,5,260,-0.25
2020-04-06T16:00:00,13.6,19,80,5,250,-0.25
2020-04-06T16:15:00,13.6,19,80,5,250,-0.25
2020-04-06T16:30:00,13.6,19,80,5,250,-0.25
2020-04-06T16:45:00,13.6,19,80,5,250,-0.25
2020-04-06T17:00:00,13.6,22,74,6,250,0
2020-04-06T17:15:00,13.6,22,74,6,250,0
2020-04-06T17:30:00,13.6,22,74,6,250,0
2020-04-06T17:45:00,13.6,22,74,6,250,0
2020-04-06T18:00:00,12.9,3,78,5,250,0
2020-04-06T18:15:00,12.9,3,78,5,250,0
2020-04-06T18:30:00,12.9,3,78,5,250,0
2020-04-06T18:45:00,12.9,3,78,5,250,0
2020-04-06T19:00:00,11.8,0,79,5,250,0
2020-04-06T19:15:00,11.8,0,79,5,250,0
2020-04-06T19:30:00,11.8,0,79,5,250,0
2020-04-06T19:45:00,11.8,0,79,5,250,0
2020-04-06T20:00:00,10.2,0,77,4,250,0
2020-04-06T20:15:00,10.2,0,77,4,250,0
2020-04-06T20:30:00,10.2,0,77,4,250,0
2020-04-06T20:45:00,10.2,0,77,4,250,0
2020-04-06T21:00:00,8.2,0,84,2,270,0
2020-04-06T21:15:00,8.2,0,84,2,270,0
2020-04-06T21:30:00,8.2,0,84,2,270,0
2020-04-06T21:45:00,8.2,0,84,2,270,0
2020-04-06T22:00:00,6.6,0,89,2,220,0
2020-04-06T22:15:00,6.6,0,89,2,220,0
2020-04-06T22:30:00,6.6,0,89,2,220,0
2020-04-06T22:45:00,6.6,0,89,2,220,0
2020-04-06T23:00:00,5.9,0,91,2,230,0
2020-04-06T23:15:00,5.9,0,91,2,230,0
2020-04-06T23:30:00,5.9,0,91,2,230,0
2020-04-06T23:45:00,5.9,0,91,2,230,0
2020-04-07T00:00:00,8.1,0,89,2,230,0
2020-04-07T00:15:00,8.1,0,89,2,230,0
2020-04-07T00:30:00,8.1,0,89,2,230,0
2020-04-07T00:45:00,8.1,0,89,2,230,0
2020-04-07T01:00:00,6.2,0,95,1,0,0
2020-04-07T01:15:00,6.2,0,95,1,0,0
2020-04-07T01:30:00,6.2,0,95,1,0,0
2020-04-07T01:45:00,6.2,0,95,1,0,0
2020-04-07T02:00:00,5.6,0,98,0,0,0
2020-04-07T02:15:00,5.6,0,98,0,0,0
2020-04-07T02:30:00,5.6,0,98,0,0,0
2020-04-07T02:45:00,5.6,0,98,0,0,0
2020-04-07T03:00:00,5,0,98,0,170,0
2020-04-07T03:15:00,5,0,98,0,170,0
2020-04-07T03:30:00,5,0,98,0,170,0
2020-04-07T03:45:00,5,0,98,0,170,0
2020-04-07T04:00:00,4.6,0,96,1,990,0
2020-04-07T04:15:00,4.6,0,96,1,990,0
2020-04-07T04:30:00,4.6,0,96,1,990,0
2020-04-07T04:45:00,4.6,0,96,1,990,0
2020-04-07T05:00:00,5.6,14,98,1,60,0
2020-04-07T05:15:00,5.6,14,98,1,60,0
2020-04-07T05:30:00,5.6,14,98,1,60,0
2020-04-07T05:45:00,5.6,14,98,1,60,0
2020-04-07T06:00:00,10.4,64,79,1,80,0
2020-04-07T06:15:00,10.4,64,79,1,80,0
2020-04-07T06:30:00,10.4,64,79,1,80,0
2020-04-07T06:45:00,10.4,64,79,1,80,0
2020-04-07T07:00:00,12.5,123,69,3,100,0
2020-04-07T07:15:00,12.5,123,69,3,100,0
2020-04-07T07:30:00,12.5,123,69,3,100,0
2020-04-07T07:45:00,12.5,123,69,3,100,0
2020-04-07T08:00:00,14.4,177,62,4,80,0
2020-04-07T08:15:00,14.4,177,62,4,80,0
2020-04-07T08:30:00,14.4,177,62,4,80,0
2020-04-07T08:45:00,14.4,177,62,4,80,0
2020-04-07T09:00:00,15.7,218,58,4,100,0
2020-04-07T09:15:00,15.7,218,58,4,100,0
2020-04-07T09:30:00,15.7,218,58,4,100,0
2020-04-07T09:45:00,15.7,218,58,4,100,0
2020-04-07T10:00:00,17.1,252,51,4,110,0
2020-04-07T10:15:00,17.1,252,51,4,110,0
2020-04-07T10:30:00,17.1,252,51,4,110,0
2020-04-07T10:45:00,17.1,252,51,4,110,0
2020-04-07T11:00:00,17.6,261,41,5,100,0
2020-04-07T11:15:00,17.6,261,41,5,100,0
2020-04-07T11:30:00,17.6,261,41,5,100,0
2020-04-07T11:45:00,17.6,261,41,5,100,0
2020-04-07T12:00:00,17.7,261,42,5,100,0
2020-04-07T12:15:00,17.7,261,42,5,100,0
2020-04-07T12:30:00,17.7,261,42,5,100,0
2020-04-07T12:45:00,17.7,261,42,5,100,0
2020-04-07T13:00:00,18.3,240,41,5,90,0
2020-04-07T13:15:00,18.3,240,41,5,90,0
2020-04-07T13:30:00,18.3,240,41,5,90,0
2020-04-07T13:45:00,18.3,240,41,5,90,0
2020-04-07T14:00:00,18.1,197,38,5,90,0
2020-04-07T14:15:00,18.1,197,38,5,90,0
2020-04-07T14:30:00,18.1,197,38,5,90,0
2020-04-07T14:45:00,18.1,197,38,5,90,0
2020-04-07T15:00:00,18.3,149,39,5,90,0
2020-04-07T15:15:00,18.3,149,39,5,90,0
2020-04-07T15:30:00,18.3,149,39,5,90,0
2020-04-07T15:45:00,18.3,149,39,5,90,0
2020-04-07T16:00:00,17.9,83,41,5,100,0
2020-04-07T16:15:00,17.9,83,41,5,100,0
2020-04-07T16:30:00,17.9,83,41,5,100,0
2020-04-07T16:45:00,17.9,83,41,5,100,0
2020-04-07T17:00:00,16.7,35,47,4,80,0
2020-04-07T17:15:00,16.7,35,47,4,80,0
2020-04-07T17:30:00,16.7,35,47,4,80,0
2020-04-07T17:45:00,16.7,35,47,4,80,0
2020-04-07T18:00:00,13.6,2,59,3,80,0
2020-04-07T18:15:00,13.6,2,59,3,80,0
2020-04-07T18:30:00,13.6,2,59,3,80,0
2020-04-07T18:45:00,13.6,2,59,3,80,0
2020-04-07T19:00:00,13.2,0,63,3,40,0
2020-04-07T19:15:00,13.2,0,63,3,40,0
2020-04-07T19:30:00,13.2,0,63,3,40,0
2020-04-07T19:45:00,13.2,0,63,3,40,0
2020-04-07T20:00:00,11,0,77,3,60,0
2020-04-07T20:15:00,11,0,77,3,60,0
2020-04-07T20:30:00,11,0,77,3,60,0
2020-04-07T20:45:00,11,0,77,3,60,0
2020-04-07T21:00:00,10.4,0,75,2,80,0
2020-04-07T21:15:00,10.4,0,75,2,80,0
2020-04-07T21:30:00,10.4,0,75,2,80,0
2020-04-07T21:45:00,10.4,0,75,2,80,0
2020-04-07T22:00:00,12.5,0,65,2,90,0
2020-04-07T22:15:00,12.5,0,65,2,90,0
2020-04-07T22:30:00,12.5,0,65,2,90,0
2020-04-07T22:45:00,12.5,0,65,2,90,0
2020-04-07T23:00:00,10.9,0,70,2,80,0
2020-04-07T23:15:00,10.9,0,70,2,80,0
2020-04-07T23:30:00,10.9,0,70,2,80,0
2020-04-07T23:45:00,10.9,0,70,2,80,0
2020-04-08T00:00:00,9.9,0,74,2,90,0
2020-04-08T00:15:00,9.9,0,74,2,90,0
2020-04-08T00:30:00,9.9,0,74,2,90,0
2020-04-08T00:45:00,9.9,0,74,2,90,0
2020-04-08T01:00:00,10,0,77,1,70,0
2020-04-08T01:15:00,10,0,77,1,70,0
2020-04-08T01:30:00,10,0,77,1,70,0
2020-04-08T01:45:00,10,0,77,1,70,0
2020-04-08T02:00:00,9.9,0,77,2,60,0
2020-04-08T02:15:00,9.9,0,77,2,60,0
2020-04-08T02:30:00,9.9,0,77,2,60,0
2020-04-08T02:45:00,9.9,0,77,2,60,0
2020-04-08T03:00:00,7.9,0,84,1,50,0
2020-04-08T03:15:00,7.9,0,84,1,50,0
2020-04-08T03:30:00,7.9,0,84,1,50,0
2020-04-08T03:45:00,7.9,0,84,1,50,0
2020-04-08T04:00:00,9,0,81,1,60,0
2020-04-08T04:15:00,9,0,81,1,60,0
2020-04-08T04:30:00,9,0,81,1,60,0
2020-04-08T04:45:00,9,0,81,1,60,0
2020-04-08T05:00:00,9.6,14,81,2,40,0
2020-04-08T05:15:00,9.6,14,81,2,40,0
2020-04-08T05:30:00,9.6,14,81,2,40,0
2020-04-08T05:45:00,9.6,14,81,2,40,0
2020-04-08T06:00:00,11.1,36,80,2,60,0
2020-04-08T06:15:00,11.1,36,80,2,60,0
2020-04-08T06:30:00,11.1,36,80,2,60,0
2020-04-08T06:45:00,11.1,36,80,2,60,0
2020-04-08T07:00:00,14,77,71,1,40,0
2020-04-08T07:15:00,14,77,71,1,40,0
2020-04-08T07:30:00,14,77,71,1,40,0
2020-04-08T07:45:00,14,77,71,1,40,0
2020-04-08T08:00:00,17.2,166,60,1,30,0
2020-04-08T08:15:00,17.2,166,60,1,30,0
2020-04-08T08:30:00,17.2,166,60,1,30,0
2020-04-08T08:45:00,17.2,166,60,1,30,0
2020-04-08T09:00:00,19.1,209,54,1,360,0
2020-04-08T09:15:00,19.1,209,54,1,360,0
2020-04-08T09:30:00,19.1,209,54,1,360,0
2020-04-08T09:45:00,19.1,209,54,1,360,0
2020-04-08T10:00:00,20.3,241,47,2,10,0
2020-04-08T10:15:00,20.3,241,47,2,10,0
2020-04-08T10:30:00,20.3,241,47,2,10,0
2020-04-08T10:45:00,20.3,241,47,2,10,0
2020-04-08T11:00:00,21.4,250,48,2,30,0
2020-04-08T11:15:00,21.4,250,48,2,30,0
2020-04-08T11:30:00,21.4,250,48,2,30,0
2020-04-08T11:45:00,21.4,250,48,2,30,0
2020-04-08T12:00:00,22.4,244,47,2,40,0
2020-04-08T12:15:00,22.4,244,47,2,40,0
2020-04-08T12:30:00,22.4,244,47,2,40,0
2020-04-08T12:45:00,22.4,244,47,2,40,0
2020-04-08T13:00:00,22.7,223,46,2,10,0
2020-04-08T13:15:00,22.7,223,46,2,10,0
2020-04-08T13:30:00,22.7,223,46,2,10,0
2020-04-08T13:45:00,22.7,223,46,2,10,0
2020-04-08T14:00:00,22.5,171,42,2,360,0
2020-04-08T14:15:00,22.5,171,42,2,360,0
2020-04-08T14:30:00,22.5,171,42,2,360,0
2020-04-08T14:45:00,22.5,171,42,2,360,0
2020-04-08T15:00:00,20.2,126,55,4,360,0
2020-04-08T15:15:00,20.2,126,55,4,360,0
2020-04-08T15:30:00,20.2,126,55,4,360,0
2020-04-08T15:45:00,20.2,126,55,4,360,0
2020-04-08T16:00:00,19.8,82,56,2,350,0
2020-04-08T16:15:00,19.8,82,56,2,350,0
2020-04-08T16:30:00,19.8,82,56,2,350,0
2020-04-08T16:45:00,19.8,82,56,2,350,0
2020-04-08T17:00:00,17.2,32,63,2,350,0
2020-04-08T17:15:00,17.2,32,63,2,350,0
2020-04-08T17:30:00,17.2,32,63,2,350,0
2020-04-08T17:45:00,17.2,32,63,2,350,0
2020-04-08T18:00:00,14.4,2,73,2,350,0
2020-04-08T18:15:00,14.4,2,73,2,350,0
2020-04-08T18:30:00,14.4,2,73,2,350,0
2020-04-08T18:45:00,14.4,2,73,2,350,0
2020-04-08T19:00:00,13.2,0,80,2,360,0
2020-04-08T19:15:00,13.2,0,80,2,360,0
2020-04-08T19:30:00,13.2,0,80,2,360,0
2020-04-08T19:45:00,13.2,0,80,2,360,0
2020-04-08T20:00:00,12.7,0,84,1,50,0
2020-04-08T20:15:00,12.7,0,84,1,50,0
2020-04-08T20:30:00,12.7,0,84,1,50,0
2020-04-08T20:45:00,12.7,0,84,1,50,0
2020-04-08T21:00:00,11.9,0,85,2,50,0
2020-04-08T21:15:00,11.9,0,85,2,50,0
2020-04-08T21:30:00,11.9,0,85,2,50,0
2020-04-08T21:45:00,11.9,0,85,2,50,0
2020-04-08T22:00:00,10.5,0,80,2,60,0
2020-04-08T22:15:00,10.5,0,80,2,60,0
2020-04-08T22:30:00,10.5,0,80,2,60,0
2020-04-08T22:45:00,10.5,0,80,2,60,0
2020-04-08T23:00:00,9.8,0,93,2,10,0
2020-04-08T23:15:00,9.8,0,93,2,10,0
2020-04-08T23:30:00,9.8,0,93,2,10,0
2020-04-08T23:45:00,9.8,0,93,2,10,0
2020-04-09T00:00:00,8.9,0,95,1,990,0
2020-04-09T00:15:00,8.9,0,95,1,990,0
2020-04-09T00:30:00,8.9,0,95,1,990,0
2020-04-09T00:45:00,8.9,0,95,1,990,0
2020-04-09T01:00:00,7.7,0,98,1,360,0
2020-04-09T01:15:00,7.7,0,98,1,360,0
2020-04-09T01:30:00,7.7,0,98,1,360,0
2020-04-09T01:45:00,7.7,0,98,1,360,0
2020-04-09T02:00:00,7.8,0,98,1,60,0
2020-04-09T02:15:00,7.8,0,98,1,60,0
2020-04-09T02:30:00,7.8,0,98,1,60,0
2020-04-09T02:45:00,7.8,0,98,1,60,0
2020-04-09T03:00:00,7.5,0,98,1,360,0
2020-04-09T03:15:00,7.5,0,98,1,360,0
2020-04-09T03:30:00,7.5,0,98,1,360,0
2020-04-09T03:45:00,7.5,0,98,1,360,0
2020-04-09T04:00:00,8.2,0,93,1,50,0
2020-04-09T04:15:00,8.2,0,93,1,50,0
2020-04-09T04:30:00,8.2,0,93,1,50,0
2020-04-09T04:45:00,8.2,0,93,1,50,0
2020-04-09T05:00:00,9.6,11,85,1,50,0
2020-04-09T05:15:00,9.6,11,85,1,50,0
2020-04-09T05:30:00,9.6,11,85,1,50,0
2020-04-09T05:45:00,9.6,11,85,1,50,0
2020-04-09T06:00:00,11.2,28,78,2,60,0
2020-04-09T06:15:00,11.2,28,78,2,60,0
2020-04-09T06:30:00,11.2,28,78,2,60,0
2020-04-09T06:45:00,11.2,28,78,2,60,0
2020-04-09T07:00:00,13.6,61,64,2,100,0
2020-04-09T07:15:00,13.6,61,64,2,100,0
2020-04-09T07:30:00,13.6,61,64,2,100,0
2020-04-09T07:45:00,13.6,61,64,2,100,0
2020-04-09T08:00:00,15.5,115,57,2,90,0
2020-04-09T08:15:00,15.5,115,57,2,90,0
2020-04-09T08:30:00,15.5,115,57,2,90,0
2020-04-09T08:45:00,15.5,115,57,2,90,0
2020-04-09T09:00:00,17.7,184,49,3,100,0
2020-04-09T09:15:00,17.7,184,49,3,100,0
2020-04-09T09:30:00,17.7,184,49,3,100,0
2020-04-09T09:45:00,17.7,184,49,3,100,0
2020-04-09T10:00:00,18.4,249,46,3,50,0
2020-04-09T10:15:00,18.4,249,46,3,50,0
2020-04-09T10:30:00,18.4,249,46,3,50,0
2020-04-09T10:45:00,18.4,249,46,3,50,0
2020-04-09T11:00:00,19.4,259,47,3,70,0
2020-04-09T11:15:00,19.4,259,47,3,70,0
2020-04-09T11:30:00,19.4,259,47,3,70,0
2020-04-09T11:45:00,19.4,259,47,3,70,0
2020-04-09T12:00:00,19.6,254,47,4,40,0
2020-04-09T12:15:00,19.6,254,47,4,40,0
2020-04-09T12:30:00,19.6,254,47,4,40,0
2020-04-09T12:45:00,19.6,254,47,4,40,0
2020-04-09T13:00:00,20.1,230,49,3,360,0
2020-04-09T13:15:00,20.1,230,49,3,360,0
2020-04-09T13:30:00,20.1,230,49,3,360,0
2020-04-09T13:45:00,20.1,230,49,3,360,0
2020-04-09T14:00:00,19.1,194,52,4,350,0
2020-04-09T14:15:00,19.1,194,52,4,350,0
2020-04-09T14:30:00,19.1,194,52,4,350,0
2020-04-09T14:45:00,19.1,194,52,4,350,0
2020-04-09T15:00:00,18.3,146,49,5,350,0
2020-04-09T15:15:00,18.3,146,49,5,350,0
2020-04-09T15:30:00,18.3,146,49,5,350,0
2020-04-09T15:45:00,18.3,146,49,5,350,0
2020-04-09T16:00:00,17.2,88,50,4,350,0
2020-04-09T16:15:00,17.2,88,50,4,350,0
2020-04-09T16:30:00,17.2,88,50,4,350,0
2020-04-09T16:45:00,17.2,88,50,4,350,0
2020-04-09T17:00:00,15.4,32,57,3,10,0
2020-04-09T17:15:00,15.4,32,57,3,10,0
2020-04-09T17:30:00,15.4,32,57,3,10,0
2020-04-09T17:45:00,15.4,32,57,3,10,0
2020-04-09T18:00:00,13.3,2,60,4,50,0
2020-04-09T18:15:00,13.3,2,60,4,50,0
2020-04-09T18:30:00,13.3,2,60,4,50,0
2020-04-09T18:45:00,13.3,2,60,4,50,0
2020-04-09T19:00:00,11.5,0,69,4,50,0
2020-04-09T19:15:00,11.5,0,69,4,50,0
2020-04-09T19:30:00,11.5,0,69,4,50,0
2020-04-09T19:45:00,11.5,0,69,4,50,0
2020-04-09T20:00:00,10.8,0,77,4,50,0
2020-04-09T20:15:00,10.8,0,77,4,50,0
2020-04-09T20:30:00,10.8,0,77,4,50,0
2020-04-09T20:45:00,10.8,0,77,4,50,0
2020-04-09T21:00:00,10.5,0,84,4,50,0
2020-04-09T21:15:00,10.5,0,84,4,50,0
2020-04-09T21:30:00,10.5,0,84,4,50,0
2020-04-09T21:45:00,10.5,0,84,4,50,0
2020-04-09T22:00:00,9.3,0,87,4,50,0
2020-04-09T22:15:00,9.3,0,87,4,50,0
2020-04-09T22:30:00,9.3,0,87,4,50,0
2020-04-09T22:45:00,9.3,0,87,4,50,0
2020-04-09T23:00:00,7.8,0,89,4,60,0
2020-04-09T23:15:00,7.8,0,89,4,60,0
2020-04-09T23:30:00,7.8,0,89,4,60,0
2020-04-09T23:45:00,7.8,0,89,4,60,0
2020-04-10T00:00:00,6.8,0,88,3,50,0
2020-04-10T00:15:00,6.8,0,88,3,50,0
2020-04-10T00:30:00,6.8,0,88,3,50,0
2020-04-10T00:45:00,6.8,0,88,3,50,0
2020-04-10T01:00:00,6.3,0,88,3,60,0
2020-04-10T01:15:00,6.3,0,88,3,60,0
2020-04-10T01:30:00,6.3,0,88,3,60,0
2020-04-10T01:45:00,6.3,0,88,3,60,0
2020-04-10T02:00:00,5.4,0,89,3,50,0
2020-04-10T02:15:00,5.4,0,89,3,50,0
2020-04-10T02:30:00,5.4,0,89,3,50,0
2020-04-10T02:45:00,5.4,0,89,3,50,0
2020-04-10T03:00:00,6.2,0,85,2,40,0
2020-04-10T03:15:00,6.2,0,85,2,40,0
2020-04-10T03:30:00,6.2,0,85,2,40,0
2020-04-10T03:45:00,6.2,0,85,2,40,0
2020-04-10T04:00:00,5.3,0,86,3,50,0
2020-04-10T04:15:00,5.3,0,86,3,50,0
2020-04-10T04:30:00,5.3,0,86,3,50,0
2020-04-10T04:45:00,5.3,0,86,3,50,0
2020-04-10T05:00:00,6.2,19,82,3,60,0
2020-04-10T05:15:00,6.2,19,82,3,60,0
2020-04-10T05:30:00,6.2,19,82,3,60,0
2020-04-10T05:45:00,6.2,19,82,3,60,0
2020-04-10T06:00:00,7.9,67,78,4,70,0
2020-04-10T06:15:00,7.9,67,78,4,70,0
2020-04-10T06:30:00,7.9,67,78,4,70,0
2020-04-10T06:45:00,7.9,67,78,4,70,0
2020-04-10T07:00:00,9.9,124,72,3,60,0
2020-04-10T07:15:00,9.9,124,72,3,60,0
2020-04-10T07:30:00,9.9,124,72,3,60,0
2020-04-10T07:45:00,9.9,124,72,3,60,0
2020-04-10T08:00:00,12,184,69,3,50,0
2020-04-10T08:15:00,12,184,69,3,50,0
2020-04-10T08:30:00,12,184,69,3,50,0
2020-04-10T08:45:00,12,184,69,3,50,0
2020-04-10T09:00:00,14.3,225,61,4,70,0
2020-04-10T09:15:00,14.3,225,61,4,70,0
2020-04-10T09:30:00,14.3,225,61,4,70,0
2020-04-10T09:45:00,14.3,225,61,4,70,0
2020-04-10T10:00:00,15.9,255,56,4,50,0
2020-04-10T10:15:00,15.9,255,56,4,50,0
2020-04-10T10:30:00,15.9,255,56,4,50,0
2020-04-10T10:45:00,15.9,255,56,4,50,0
2020-04-10T11:00:00,16.9,269,54,4,80,0
2020-04-10T11:15:00,16.9,269,54,4,80,0
2020-04-10T11:30:00,16.9,269,54,4,80,0
2020-04-10T11:45:00,16.9,269,54,4,80,0
2020-04-10T12:00:00,17.7,265,50,4,60,0
2020-04-10T12:15:00,17.7,265,50,4,60,0
2020-04-10T12:30:00,17.7,265,50,4,60,0
2020-04-10T12:45:00,17.7,265,50,4,60,0
2020-04-10T13:00:00,17.8,245,48,4,60,0
2020-04-10T13:15:00,17.8,245,48,4,60,0
2020-04-10T13:30:00,17.8,245,48,4,60,0
2020-04-10T13:45:00,17.8,245,48,4,60,0
2020-04-10T14:00:00,17.7,203,51,5,60,0
2020-04-10T14:15:00,17.7,203,51,5,60,0
2020-04-10T14:30:00,17.7,203,51,5,60,0
2020-04-10T14:45:00,17.7,203,51,5,60,0
2020-04-10T15:00:00,17.1,145,48,5,60,0
2020-04-10T15:15:00,17.1,145,48,5,60,0
2020-04-10T15:30:00,17.1,145,48,5,60,0
2020-04-10T15:45:00,17.1,145,48,5,60,0
2020-04-10T16:00:00,16.4,86,49,4,40,0
2020-04-10T16:15:00,16.4,86,49,4,40,0
2020-04-10T16:30:00,16.4,86,49,4,40,0
2020-04-10T16:45:00,16.4,86,49,4,40,0
2020-04-10T17:00:00,13.9,42,54,4,50,0
2020-04-10T17:15:00,13.9,42,54,4,50,0
2020-04-10T17:30:00,13.9,42,54,4,50,0
2020-04-10T17:45:00,13.9,42,54,4,50,0
2020-04-10T18:00:00,12.5,3,55,4,50,0
2020-04-10T18:15:00,12.5,3,55,4,50,0
2020-04-10T18:30:00,12.5,3,55,4,50,0
2020-04-10T18:45:00,12.5,3,55,4,50,0
2020-04-10T19:00:00,9.4,0,72,4,60,0
2020-04-10T19:15:00,9.4,0,72,4,60,0
2020-04-10T19:30:00,9.4,0,72,4,60,0
2020-04-10T19:45:00,9.4,0,72,4,60,0
2020-04-10T20:00:00,8.6,0,75,3,70,0
2020-04-10T20:15:00,8.6,0,75,3,70,0
2020-04-10T20:30:00,8.6,0,75,3,70,0
2020-04-10T20:45:00,8.6,0,75,3,70,0
2020-04-10T21:00:00,11,0,57,3,80,0
2020-04-10T21:15:00,11,0,57,3,80,0
2020-04-10T21:30:00,11,0,57,3,80,0
2020-04-10T21:45:00,11,0,57,3,80,0
2020-04-10T22:00:00,11.1,0,50,3,90,0
2020-04-10T22:15:00,11.1,0,50,3,90,0
2020-04-10T22:30:00,11.1,0,50,3,90,0
2020-04-10T22:45:00,11.1,0,50,3,90,0
2020-04-10T23:00:00,10.3,0,53,3,100,0
2020-04-10T23:15:00,10.3,0,53,3,100,0
2020-04-10T23:30:00,10.3,0,53,3,100,0
2020-04-10T23:45:00,10.3,0,53,3,100,0
2020-04-11T00:00:00,9.5,0,54,2,100,0
2020-04-11T00:15:00,9.5,0,54,2,100,0
2020-04-11T00:30:00,9.5,0,54,2,100,0
2020-04-11T00:45:00,9.5,0,54,2,100,0
2020-04-11T01:00:00,8.9,0,56,2,110,0
2020-04-11T01:15:00,8.9,0,56,2,110,0
2020-04-11T01:30:00,8.9,0,56,2,110,0
2020-04-11T01:45:00,8.9,0,56,2,110,0
2020-04-11T02:00:00,7,0,66,2,90,0
2020-04-11T02:15:00,7,0,66,2,90,0
2020-04-11T02:30:00,7,0,66,2,90,0
2020-04-11T02:45:00,7,0,66,2,90,0
2020-04-11T03:00:00,5.7,0,70,2,90,0
2020-04-11T03:15:00,5.7,0,70,2,90,0
2020-04-11T03:30:00,5.7,0,70,2,90,0
2020-04-11T03:45:00,5.7,0,70,2,90,0
2020-04-11T04:00:00,6,0,70,3,90,0
2020-04-11T04:15:00,6,0,70,3,90,0
2020-04-11T04:30:00,6,0,70,3,90,0
2020-04-11T04:45:00,6,0,70,3,90,0
2020-04-11T05:00:00,8.2,19,61,2,100,0
2020-04-11T05:15:00,8.2,19,61,2,100,0
2020-04-11T05:30:00,8.2,19,61,2,100,0
2020-04-11T05:45:00,8.2,19,61,2,100,0
